rr_mean,rr_std,rmssd,rr_kurtosis,lower_tail,upper_tail,vlf_power,lf_power,hf_power,lf_hf_ratio,second_order_rr_intervals,second_order_rr_mean,second_order_rr_std,hr_mean,hr_std,min_hr,max_hr,pnn50,signal_power,signal_energy,signal_entropy,irregularity_mean,irregularity_std,rr_coefficient,pq_interval,qrs_duration,st_interval,p_p_interval_mean,p_p_interval_std,qt_interval,total_beat_duration,record_name,label
0.8007575757575758,0.030246158754056243,0.8013286000465261,-0.9088883431367409,0.7486111111111111,0.8347222222222226,0.01122003622041495,0.008226913313949211,0.024290452017215258,0.33868918158124806,"[ 0.04166667  0.025      -0.00555556  0.025      -0.01944444 -0.03611111
 -0.03888889  0.08611111 -0.04722222  0.04444444]",0.007499999999999974,0.04155633540563546,75.03870857313059,1.7686654366952261,72.8212181032564,78.31135654013882,0.0,0.027662253526699314,99.58411269611753,101.31147667977402,0.8007575757575758,0.030246158754056243,0.03777192956987156,0.14267676767676768,0.04823232323232323,0.1255050505050505,0.7980555555555556,0.021446531274397346,0.225,0.41893939393939394,10,N
0.801010101010101,0.02327893874038703,0.8013482956299905,-0.6394637122264157,0.7708333333333327,0.8361111111111111,-0.009585799735068257,0.03975446613143748,0.003304532200323012,12.030285596112986,"[-2.50000000e-02 -2.22222222e-02  1.11111111e-02  8.33333333e-03
 -8.88178420e-16  1.66666667e-02  3.33333333e-02 -2.50000000e-02
 -4.44444444e-02 -1.38888889e-02]",-0.006111111111111245,0.02262823539379585,74.96820084482964,1.5703334833037512,72.50426054096394,78.07792207792208,0.0,0.028154775091854142,101.35719033067491,107.70158678821645,0.801010101010101,0.02327893874038703,0.02906197900754497,0.14267676767676768,0.04797979797979798,0.1,0.8005555555555557,0.03120026907133106,0.19090909090909092,0.3795454545454545,11,N
0.8022727272727272,0.02452746982139011,0.8026475725381962,-0.9101050562089203,0.7694444444444444,0.8375000000000004,-0.003392346963690502,-0.017904239433496245,0.009642442301651193,-1.856815822525615,"[ 0.00277778 -0.02777778 -0.01666667  0.00555556 -0.01111111 -0.01666667
  0.025       0.03333333  0.02777778 -0.03888889]",-0.0016666666666668272,0.023412563895228795,74.85722312919215,1.784957110202678,72.64592231035184,77.43335409013363,0.0,0.027113572800266123,97.60886208095805,102.14138323219713,0.8022727272727272,0.02452746982139011,0.030572483630061327,0.14040404040404042,0.04949494949494949,0.07777777777777778,0.8008333333333333,0.038850179146988344,0.1914141414141414,0.3815656565656566,12,N
0.7929292929292928,0.01705620685936185,0.7931127144219652,-1.3182090928607588,0.7722222222222221,0.8194444444444444,-0.015938105205609603,0.047712249553487775,-0.012614911812452995,-3.7822103129082465,"[ 1.38888889e-02 -5.55555556e-03  1.11111111e-02  2.22222222e-02
  4.44089210e-16 -1.38888889e-02 -3.33333333e-02  2.77777778e-03
 -2.77777778e-03  3.33333333e-02]",0.002777777777777768,0.017873008824606,75.70363424613912,1.16500743825757,73.64114552893045,77.60501276398236,0.0,0.026651010065635874,95.94363623628915,108.18019045204568,0.7929292929292928,0.01705620685936185,0.021510375529641062,0.1409090909090909,0.04671717171717171,0.1143939393939394,0.7922222222222223,0.021001175746039772,0.21515151515151515,0.40555555555555556,13,N
0.7863636363636363,0.022014641128993408,0.7866717314223765,-0.04392583102488912,0.7597222222222221,0.8250000000000002,-0.01819196101405655,-0.008663493538700613,0.017179716336608298,-0.5042861808049505,"[-0.03055556  0.00833333 -0.00277778  0.00833333  0.00277778  0.04722222
 -0.01666667 -0.03055556 -0.03611111  0.02222222]",-0.0027777777777778013,0.025000000000000307,76.3594274702513,1.4511102856719273,73.93149203144155,78.4652278177458,0.0,0.0270380006398744,97.33680230354784,114.55042337990699,0.7863636363636363,0.022014641128993408,0.02799549738947139,0.14292929292929293,0.04974747474747475,0.12853535353535353,0.788888888888889,0.027860986484710727,0.24696969696969695,0.44191919191919193,14,N
0.8105555555555555,0.023953401263677804,0.8109094117557608,-0.816994566653177,0.7694444444444444,0.8388888888888886,0.16251424737612613,0.18641284302429012,0.003802673612774334,49.021520647492025,"[ 1.66666667e-02 -4.44089210e-16 -2.50000000e-02 -3.33333333e-02
  8.88178420e-16  3.33333333e-02  1.38888889e-02  2.22222222e-02
  0.00000000e+00]",0.0030864197530863966,0.02034697496771547,74.08924386222348,1.78227090278625,71.52317880794702,76.89905437647559,0.0,0.028429751206033606,102.34710434172098,104.84752969179202,0.8105555555555555,0.023953401263677804,0.029551831579588794,0.1340909090909091,0.05101010101010101,0.18636363636363637,0.8097222222222223,0.030587104924368388,0.2964646464646465,0.49116161616161613,15,N
0.8058080808080809,0.02571793344742227,0.8062183793466933,-0.7865650407985112,0.7722222222222219,0.8444444444444443,-0.0029626475450923164,0.050357730043722106,-5.2737430837661195e-05,-954.8764367899454,"[-0.01388889 -0.00277778  0.04722222  0.01388889 -0.00555556 -0.05555556
 -0.02777778  0.03888889  0.00833333  0.01111111]",0.001388888888888873,0.02863267795567833,74.53528631983467,1.5775938956369544,71.36893361467294,76.90243050063786,0.0,0.025853776697700816,93.07359611172294,109.0215695493892,0.8058080808080809,0.02571793344742227,0.03191570556308122,0.13106060606060604,0.04949494949494949,0.16767676767676767,0.8091666666666667,0.033588146424697436,0.31085858585858583,0.4946969696969697,16,N
0.8212121212121214,0.028532001233319244,0.8217076263003099,-0.8532613667203011,0.7791666666666666,0.8597222222222229,0.005167662339106384,0.06512078287914203,-0.0007131315434654591,-91.31664904722614,"[ 0.03611111  0.02222222 -0.05833333 -0.04166667  0.01944444  0.00277778
  0.03888889  0.          0.00277778  0.01666667]",0.0038888888888890193,0.02994851549320801,73.15167763481678,1.8507384050762457,71.05882352941177,76.60805035418667,0.0,0.025585439355633788,92.10758168028164,103.08992439523855,0.8212121212121214,0.028532001233319244,0.03474376533946623,0.14393939393939395,0.04671717171717171,0.11161616161616161,0.8183333333333334,0.03749897117930268,0.2191919191919192,0.4106060606060606,17,N
0.8025,0.02223784173291719,0.8028080540234622,0.5082671010820103,0.7649999999999999,0.8265277777777779,-0.016357613516840525,0.11571575123784321,-0.03908672805574832,-2.960487024465211,"[-0.04444444 -0.03333333  0.05277778  0.01111111  0.00833333 -0.01388889
  0.01666667 -0.025      -0.00833333]",-0.004012345679012406,0.02805757574657648,74.82561106133656,1.2776502948228523,73.30901660798567,77.11207636997227,0.0,0.029112472527252947,104.8049010981106,103.3343583392567,0.8025,0.02223784173291719,0.027710706209242604,0.1398989898989899,0.04671717171717171,0.13383838383838384,0.8036111111111112,0.04406172017959791,0.24848484848484848,0.44696969696969696,18,N
0.8207070707070706,0.02039053458402669,0.820960333882949,-1.4467083819488742,0.7902777777777779,0.844444444444445,0.0461881312003875,0.06956890000759426,-0.009347310421241584,-7.4426649883693035,"[-0.00277778 -0.00833333 -0.01666667 -0.02222222 -0.00277778  0.00833333
  0.01111111  0.025       0.01388889 -0.01111111]",-0.0005555555555556313,0.01409841948938852,73.15324146058344,1.5893495449928685,71.36581207789654,75.70237858473045,0.0,0.02800981052004469,100.83531787216089,98.24131853256333,0.8207070707070706,0.02039053458402669,0.02484508213930637,0.14166666666666666,0.04873737373737374,0.18888888888888888,0.818888888888889,0.03636237371545237,0.29292929292929293,0.48207070707070704,19,N
0.8191919191919191,0.028090525896434296,0.8196733972226243,-1.1283749700782209,0.776388888888889,0.8513888888888888,-0.01460406044911196,-0.02097674227349927,0.026470472352494147,-0.7924581773291539,"[ 0.00277778  0.05277778  0.02222222 -0.01944444 -0.00277778 -0.00277778
 -0.02222222 -0.04444444  0.03611111  0.03055556]",0.005277777777777715,0.028475948265678844,73.33041526160952,1.8524726898073058,70.82924229188566,76.50552590030824,0.0,0.025203604366119497,90.73297571803019,106.74577602868048,0.8191919191919191,0.028090525896434296,0.03429053099564729,0.14116161616161615,0.04949494949494949,0.19015151515151515,0.8149999999999998,0.029297326385411583,0.3035353535353535,0.49292929292929294,20,N
0.8143939393939394,0.021148895672939358,0.8146684996425014,-1.5628377852629112,0.7874999999999999,0.8416666666666666,0.035938044226005904,0.010626083799079488,-0.01117921432133216,-0.9505215208910353,"[-0.00833333 -0.03888889  0.00833333  0.00277778  0.00555556  0.01944444
  0.01666667 -0.00555556 -0.04722222 -0.00833333]",-0.005555555555555569,0.020898047637559793,73.72409035899872,1.3959705591242397,71.68634395446816,76.32698768197089,0.0,0.030075994364986126,108.27357971395006,104.67231560060165,0.8143939393939394,0.021148895672939358,0.025968876547237164,0.1375,0.049166666666666664,0.1961111111111111,0.8166666666666668,0.03297128484215714,0.33194444444444443,0.5105555555555555,21,N
0.8222222222222223,0.02536766679295745,0.8226134579707337,-0.7916084398668226,0.7852777777777776,0.8579166666666662,-0.002297212991983482,-0.015543395493940812,-0.002103746298610294,7.38843628825803,"[-0.025       0.02777778 -0.03888889 -0.03055556  0.01666667  0.01388889
  0.01111111  0.04722222 -0.03055556]",-0.0009259259259258116,0.02904516137288503,73.04254891639138,1.65688648209783,70.91745463838487,75.63137893034799,0.0,0.026377061808062794,94.95742250902606,100.28827510942838,0.8222222222222223,0.02536766679295745,0.030852567721164462,0.147979797979798,0.04974747474747475,0.14772727272727273,0.8222222222222222,0.028081671013555798,0.2717171717171717,0.46161616161616165,22,N
0.8146464646464647,0.028942522791705796,0.8151604332807941,-1.3390065014591137,0.7722222222222224,0.848611111111111,0.00315763568762038,-0.0006469908627222744,0.023307077971691837,-0.02775941555213796,"[ 0.03888889  0.01111111  0.01666667 -0.00277778  0.01666667 -0.05833333
 -0.02777778  0.00833333  0.04722222  0.01666667]",0.006666666666666687,0.02916534388534809,73.74580579185778,1.9067503996798685,70.98005921689614,76.79417351161649,0.0,0.027065486607374088,97.43575178654672,103.82641540296993,0.8146464646464647,0.028942522791705796,0.03552770931653904,0.14040404040404042,0.04924242424242424,0.1436868686868687,0.8119444444444444,0.045644391701797946,0.2898989898989899,0.4815656565656566,23,N
0.8036111111111112,0.01892357925583466,0.8038338881591685,-1.0956365839061515,0.7744444444444444,0.8265277777777778,-0.028108640232906334,-0.040898654756017574,-0.007015185336966916,5.830017710366082,"[ 0.00555556 -0.01111111  0.01388889 -0.03055556 -0.01388889  0.01111111
  0.04444444  0.00277778 -0.00833333]",0.0015432098765433278,0.02007834070035886,74.70487424991873,1.2987580153128924,72.81027772894454,77.14747047772227,0.0,0.02704300604255165,97.35482175318594,104.20073509219765,0.8036111111111112,0.01892357925583466,0.023548180200831235,0.14191919191919192,0.05025252525252525,0.19318181818181818,0.803888888888889,0.03418360013981147,0.3151515151515151,0.5131313131313131,24,N
0.8093434343434343,0.024682970976338245,0.8097197316177023,-0.6725670800034362,0.776388888888889,0.8458333333333334,-0.010386737290219621,-0.03774458500681508,0.03879807359675086,-0.9728468840776671,"[ 0.01111111  0.00277778  0.03055556  0.025      -0.03055556 -0.03333333
 -0.01111111 -0.01388889  0.05        0.00555556]",0.0036111111111112202,0.025399584423547027,74.20264798372133,1.6225991387827488,71.46204469928976,76.69951985183569,0.0,0.02954104118616262,106.34774827018543,100.35927324324899,0.8093434343434343,0.024682970976338245,0.030497524201653498,0.1452020202020202,0.05101010101010101,0.19924242424242425,0.8069444444444445,0.028170830286172715,0.33636363636363636,0.5303030303030303,25,N
0.8058333333333334,0.026453138160122357,0.8062674057839803,-1.2505011109191362,0.7686111111111107,0.8406944444444443,-0.030079384273331837,0.10381042732983073,-0.052122930617173394,-1.9916460202954782,"[-0.05277778 -0.02222222  0.03611111 -0.00277778  0.05       -0.01666667
  0.00277778 -0.025      -0.02777778]",-0.006481481481481606,0.03054152315272354,74.53767298722418,1.641403451809926,71.92555191034756,76.89639517032802,0.0,0.030143582181751186,108.51689585430427,105.29531495764806,0.8058333333333334,0.026453138160122357,0.032827058730244905,0.14267676767676768,0.047474747474747475,0.13939393939393938,0.8072222222222221,0.03393439567572325,0.2828282828282828,0.4676767676767677,26,N
0.8055555555555557,0.02023986354496346,0.805809782245623,-0.5718826233814838,0.7791666666666668,0.8375000000000001,-0.016398497078588457,0.014581356138973083,0.016197861950940272,0.9002025195137959,"[-0.00277778  0.02222222 -0.03888889 -0.03055556  0.00277778  0.01944444
  0.01111111 -0.01666667  0.00555556 -0.01111111]",-0.0038888888888888194,0.019333014045894766,74.52923375418223,1.4451848290725935,72.01005544497677,76.33706151499746,0.0,0.02922244658344714,105.20080770040971,106.00071185166938,0.8055555555555557,0.02023986354496346,0.025125347848920152,0.13914141414141415,0.05075757575757576,0.18560606060606058,0.8111111111111111,0.03248931448269656,0.3338383838383839,0.5224747474747475,27,N
0.7701388888888889,0.018638212716111546,0.7703643885540552,-1.4800605834659457,0.7431944444444444,0.7916666666666667,0.04896871888137576,0.032185964288914085,-0.01096557749834992,-2.935181871976863,"[ 2.77777778e-03  2.77777778e-03  4.44444444e-02  0.00000000e+00
  4.44089210e-16 -3.05555556e-02  1.94444444e-02 -2.50000000e-02
  1.66666667e-02  2.77777778e-03  1.38888889e-02]",0.0042929292929291965,0.019547477252892177,77.95395447015433,1.4761041631398462,75.78947368421052,80.79825591145395,0.0,0.026026858414771998,93.69669029317919,121.99435789925151,0.7701388888888889,0.018638212716111546,0.024201105781064585,0.1414141414141414,0.0452020202020202,0.08888888888888889,0.7722222222222223,0.022360679774997887,0.25681818181818183,0.4527777777777778,28,N
0.8229797979797979,0.030774944922388175,0.8235550043062364,-1.297453321465565,0.7819444444444441,0.8666666666666667,0.005987354931401658,0.06402573353591587,0.0026786423572326017,23.902307586169538,"[-0.03333333 -0.03055556  0.01111111  0.03611111  0.00277778  0.04166667
 -0.01666667 -0.01388889 -0.05277778 -0.01111111]",-0.00666666666666671,0.028550367016732484,73.00778230808288,2.0906495916866854,69.84232425724505,76.50870949616034,0.0,0.023224288914305943,83.60744009150139,123.20222295232617,0.8229797979797979,0.030774944922388175,0.03739453264579846,0.12146464646464647,0.04924242424242424,0.1755050505050505,0.828888888888889,0.025855725062711343,0.33813131313131317,0.5363636363636364,29,N
0.805,0.035175924707281585,0.8057681711751913,-0.8754831437198423,0.7494444444444445,0.8536111111111111,0.005443287095237518,-0.1399831290869565,-0.012340460422359237,11.343428388889453,"[ 0.02777778 -0.01666667 -0.08888889  0.03611111  0.00277778 -0.05
  0.04722222  0.02777778 -0.00555556]",-0.0021604938271605726,0.0418366446023167,74.67827289597602,2.2806524593687443,70.91001697792869,77.30365471135305,0.0,0.024650696612227505,88.74250780401901,129.23894999196295,0.805,0.035175924707281585,0.043696800878610664,0.12424242424242424,0.04671717171717171,0.15151515151515152,0.8047222222222222,0.041852363975889956,0.276010101010101,0.47020202020202023,30,N
0.7141203703703702,0.01816060371889768,0.7143512517699886,-0.6396221626397955,0.691944444444445,0.7472222222222222,-0.05004552899732916,-0.01185325723517982,0.013880908051943582,-0.8539252036555453,"[ 5.55555556e-03 -3.05555556e-02  2.77777778e-03  8.33333333e-03
 -2.77777778e-03  1.38888889e-02  3.05555556e-02 -8.88178420e-16
 -2.77777778e-02 -3.05555556e-02  1.66666667e-02]",-0.0012626262626263993,0.019403406780099178,84.07304154760156,1.4953249146065928,81.33082631223894,85.83171565705682,0.0,0.03474780099387834,125.09208357796204,129.8801938510085,0.7141203703703702,0.01816060371889768,0.02543073194996369,0.11581196581196582,0.04957264957264958,0.01688034188034188,0.7155092592592592,0.01895747126426027,0.20363247863247863,0.38653846153846155,31,N
0.7502314814814816,0.02936349663855201,0.7508058941835372,-0.7849259749567348,0.7027777777777775,0.7905555555555553,-0.002685022676724643,0.024217711735506634,0.008891262050354315,2.7237653775530735,"[-0.00555556 -0.01944444  0.00833333  0.01666667 -0.05555556  0.
  0.02222222  0.04166667  0.01388889  0.02222222 -0.025     ]",0.001767676767676832,0.02584901574801868,80.098813406969,2.5762839927690964,76.25055632468603,84.50320294398254,0.0,0.02753646920469025,99.13128913688489,140.3435257645396,0.7502314814814816,0.02936349663855201,0.039139248836329736,0.1175925925925926,0.04606481481481481,0.0912037037037037,0.7464646464646466,0.026381336215596712,0.19305555555555556,0.3692129629629629,32,N
0.7853535353535354,0.021907202418481247,0.7856590233747087,-1.1931486481552982,0.7597222222222224,0.8208333333333331,0.010275410771511867,0.08379928410831394,-0.012981944482680745,-6.455064125417486,"[ 0.01666667  0.00555556 -0.00277778  0.04722222 -0.00277778 -0.01666667
 -0.03888889  0.00555556  0.00555556  0.03055556]",0.005000000000000171,0.02255993389360795,76.45741110492652,1.5337624993541932,73.64459879502986,78.8404570461278,0.0,0.025754703863156436,92.71693390736317,137.35900771681145,0.7853535353535354,0.021907202418481247,0.027894701471763903,0.1196969696969697,0.0457070707070707,0.2174242424242424,0.7875,0.026388888888888882,0.351010101010101,0.5391414141414141,33,N
0.7331018518518518,0.02529299331779335,0.7335380431167755,-0.672370433501853,0.6959722222222221,0.7680555555555555,0.018089000357021684,0.0863618821128646,0.010838076584147534,7.9683771785837925,"[-3.05555556e-02 -2.22044605e-16 -2.77777778e-02 -5.55555556e-03
  1.38888889e-02  2.22222222e-02 -1.38888889e-02 -5.55555556e-03
 -3.05555556e-02 -1.11111111e-02  2.77777778e-03]",-0.007828282828282922,0.01661685240036569,81.94125389384364,2.4781051062843926,77.63209546989087,86.17051792828686,0.0,0.025189493433737286,90.68217636145422,149.0838949100579,0.7331018518518518,0.02529299331779335,0.03450133600658897,0.12361111111111112,0.04490740740740741,0.14907407407407408,0.7409090909090907,0.028918276357328573,0.2902777777777778,0.47407407407407404,34,N
0.7585858585858586,0.0242003001024464,0.7589717777173884,0.7839246542236498,0.723611111111111,0.7930555555555556,-0.060243571289689005,0.084267967581547,-0.021013374429268324,-4.0102063504933785,"[ 0.00555556  0.01388889 -0.025      -0.01111111 -0.03055556  0.03611111
  0.01944444  0.04722222 -0.04444444  0.00277778]",0.001388888888889006,0.02789558352583656,79.17512793914574,1.8163657656171182,76.73727055170797,82.16863493237042,0.0,0.028313287582579495,101.92783529728618,138.25251292632115,0.7585858585858586,0.0242003001024464,0.031901860321467294,0.11875,0.04652777777777778,0.11921296296296295,0.7583333333333333,0.028647985456347027,0.28680555555555554,0.4629629629629629,35,N
0.7618686868686869,0.021746515294556623,0.76217898616957,-0.668472217858366,0.7305555555555554,0.7944444444444445,-0.02073032088190212,-0.04116144120359898,0.012305190177280023,-3.3450471395069026,"[-0.00555556  0.025       0.01111111  0.03055556 -0.01666667 -0.00555556
 -0.05555556  0.03333333 -0.00277778  0.00555556]",0.0019444444444444487,0.02493974219475315,78.81777730516906,1.6240773416949241,75.97796672347452,81.10239559041763,0.0,0.031041809047877986,111.75051257236075,131.85003301190642,0.7618686868686869,0.021746515294556623,0.028543652822818767,0.11851851851851851,0.04884259259259259,0.1449074074074074,0.7613636363636364,0.02563597758224341,0.26851851851851855,0.44027777777777777,36,N
0.7734848484848484,0.025905694147943782,0.7739185459884754,-0.7454192773037134,0.7416666666666665,0.8166666666666668,-0.01763189850588102,0.0004640867865616188,0.01636733732188274,0.028354446262993913,"[-0.05277778 -0.03055556  0.02777778 -0.00555556  0.04166667  0.025
 -0.03611111 -0.01111111 -0.01944444  0.01666667]",-0.004444444444444318,0.029611684380525572,77.65715857778447,1.701340806813291,75.11351972945914,80.31831791179651,0.0,0.02833365173716025,102.00114625377691,128.05180904540737,0.7734848484848484,0.025905694147943782,0.03349218048509872,0.12731481481481483,0.04675925925925926,0.1087962962962963,0.7704545454545454,0.02884983586231864,0.28125,0.48333333333333334,37,N
0.7465277777777778,0.031916755310452925,0.7472097444917155,0.6001521157817264,0.7104166666666665,0.8020833333333334,0.002521341393284249,-0.017039210291715484,0.029067091690463624,-0.5862027915680926,"[ 0.04166667 -0.05555556 -0.02777778 -0.01111111 -0.02777778  0.01388889
  0.01111111  0.00277778  0.00277778  0.00277778  0.025     ]",-0.0020202020202020232,0.025952422072072406,80.51314110499608,2.849820593110986,75.30625402965828,83.8463907984358,0.0,0.0325063481861689,117.02285347020802,133.44885373569778,0.7465277777777778,0.031916755310452925,0.04275360711353694,0.13078703703703703,0.0474537037037037,0.06527777777777778,0.7472222222222222,0.03479537748109118,0.22708333333333333,0.4189814814814815,38,N
